;Longitude,Latitude
18.35899564,39.8362945
18.35918153,39.83554214
18.35691372,39.8346073
18.35760006,39.83319048
18.3574412,39.83157135
18.35665609,39.83069689
18.35253395,39.82875126
18.35224408,39.82598037
18.3524964,39.82445713
18.35621308,39.81928415
18.35618399,39.81541951
18.3537514,39.81004805
18.35276342,39.8063632
18.35482336,39.7968743
18.35468774,39.79603728
18.35616374,39.79633785
18.35246673,39.79592111
18.35105161,39.79377243
18.3515607,39.79333967
18.34908329,39.79355836
18.34659814,39.79258555
18.34479595,39.79258829
18.34285461,39.79370568
18.3407749,39.79605002
18.335864,39.79628474
18.33375782,39.79720605
18.33195141,39.80057175
18.3287087,39.80468701
18.32762819,39.80756156
18.32517559,39.80924154
18.32350415,39.80941119
18.32103426,39.81070924
18.31753789,39.81131129
18.31309877,39.81502698
18.30686222,39.81810331
18.28671388,39.82630609
18.28331402,39.82724179
18.27828384,39.82990179
18.27691416,39.8312401
18.27198043,39.8342758
18.2673962,39.83525355
18.26318854,39.83681912
18.2619612,39.83685684
18.26170846,39.8363846
18.26170924,39.83685818
18.2587763,39.83672055
18.25554734,39.83835711
18.24855376,39.83852333
18.24095657,39.83777549
18.23798209,39.83786792
18.22987813,39.83922456
18.21256187,39.8438693
18.20277256,39.84534041
18.19342917,39.84957244
18.18563012,39.85482739
18.16641838,39.86525447
18.15788177,39.87188856
18.14820662,39.8773426
18.1381282,39.88438597
18.11591825,39.89047057
18.11530933,39.89111415
18.11529933,39.89111415
18.11422033,39.89132024
18.11282963,39.89331907
18.11012579,39.89565488
18.10837607,39.89598108
18.10784575,39.89501012
18.10532143,39.89343877
18.10055148,39.89551323
18.09981328,39.89628333
18.09477196,39.89898258
18.0923915,39.89976199
18.08986989,39.89987984
18.08668368,39.90115291
18.08444758,39.90392866
18.08071601,39.90547954
18.07783759,39.90740159
18.07515079,39.91209967
18.0735123,39.91276769
18.07078656,39.91507673
18.06968208,39.9182276
18.06866477,39.91946074
18.06605416,39.92023537
18.0640978,39.92146081
18.06451801,39.92189435
18.06390351,39.92159578
18.06153582,39.92293854
18.05867186,39.92385035
18.05258987,39.9281501
18.04783498,39.9295658
18.0469869,39.93105334
18.04681633,39.93393042
18.04341959,39.93903263
18.03467925,39.94757717
18.03342065,39.94968186
18.0324769,39.95041836
18.03072584,39.95758136
18.02996303,39.95765649
18.02827366,39.95922751
18.02782305,39.95986562
18.02784758,39.96145064
18.02147836,39.96870717
18.02128533,39.96876008
18.02262465,39.96741417
18.02190383,39.96676801
18.02230647,39.96683945
18.02271838,39.96739056
18.0211351,39.96892191
18.02119059,39.96841363
18.01972831,39.96733667
18.02130779,39.96868691
18.02116544,39.96870398
18.02047933,39.96946098
18.01810968,39.97026933
18.01538972,39.97368755
18.01520407,39.97515941
18.01303812,39.97872178
18.01305472,39.97978555
18.01678433,39.98421109
18.01845694,39.99052828
18.02170711,39.99595735
18.0219299,39.99672362
18.02142972,39.99842965
18.02321308,40.00375629
18.02264233,40.0171777
18.02140491,40.02374534
18.02022535,40.02544687
18.0179934,40.03182315
18.01587847,40.03556215
18.01130089,40.04205888
18.00604091,40.04684251
17.99871714,40.05077321
17.99462275,40.052363
17.99500622,40.05300047
17.99500404,40.05296703
17.99499102,40.05299483
17.99461174,40.05236596
17.98976717,40.05377261
17.98999367,40.05713532
17.98823926,40.05720115
17.98779432,40.05540055
17.98705302,40.05545411
17.98704676,40.055469
17.98695127,40.05540555
17.98689989,40.05438919
17.98467382,40.05480163
17.98469997,40.05596574
17.98553682,40.05545846
17.98665296,40.0560699
17.98679662,40.05700744
17.99296025,40.05703181
17.99431318,40.06076091
18.0040843,40.06775679
18.00388693,40.06859724
18.00626736,40.0735052
18.00775778,40.07822486
18.0145933,40.08682908
18.01647747,40.09049029
18.02013022,40.09195713
18.02137669,40.09327826
18.02104131,40.09720954
18.01994772,40.09932608
18.01943134,40.10344209
18.01774361,40.10648755
18.01651399,40.1075917
18.0105637,40.10958525
18.00502645,40.11364379
18.0038605,40.11400472
18.00225277,40.11831109
17.99967821,40.12105692
17.99854487,40.12423581
17.99723318,40.12559236
17.99609408,40.1281914
17.99428009,40.12937327
17.99465979,40.13016416
17.99525715,40.13058546
17.99599302,40.13027782
17.99708843,40.13158867
17.99498392,40.13247053
17.99316555,40.13411475
17.98969276,40.13522842
17.98937425,40.13579906
17.98960442,40.13744228
17.98861242,40.13930298
17.98707652,40.1407098
17.98542694,40.14049497
17.98485018,40.14206297
17.98719378,40.14371795
17.98750313,40.14443209
17.98710594,40.14478952
17.98610629,40.14381781
17.9853784,40.14376441
17.98599447,40.14374857
17.98764286,40.1452645
17.98719906,40.14483191
17.98743826,40.14555219
17.98644804,40.14589333
17.98709404,40.14603272
17.98567481,40.1458132
17.98409916,40.14693476
17.98191679,40.14996674
17.98109721,40.15232913
17.9771291,40.15731527
17.97141298,40.16198748
17.96898183,40.16500061
17.96142292,40.17260118
17.94828541,40.17426798
17.94709786,40.1752127
17.94500297,40.17579407
17.94191933,40.17771481
17.93669388,40.18453793
17.93560384,40.18749121
17.93304163,40.1904966
17.92804261,40.19347838
17.92727499,40.21056173
17.92344589,40.21561792
17.92367947,40.21626896
17.92646731,40.21746012
17.92745727,40.22010592
17.92735577,40.22153314
17.92476143,40.22778
17.91712758,40.23730509
17.91388672,40.24474444
17.91291031,40.24447281
17.91383964,40.24477487
17.91110043,40.25011392
17.90618149,40.25439361
17.90063745,40.26019875
17.9026807,40.26134491
17.90120057,40.26334649
17.90039965,40.26299891
17.90031385,40.26306578
17.90030385,40.26306578
17.90030385,40.26307578
17.89907573,40.2624188
17.89838397,40.26321925
17.89768744,40.26316177
17.8926351,40.26090645
17.89204574,40.25971628
17.89116699,40.2594323
17.89062954,40.25867486
17.89145935,40.25811327
17.8912436,40.25875155
17.89191493,40.2599857
17.89071445,40.26044903
17.88890742,40.26207068
17.88919933,40.26247133
17.88495608,40.26610525
17.88483848,40.26810498
17.88311192,40.27014035
17.87838073,40.2732233
17.87582687,40.27404291
17.87783752,40.27566338
17.87753108,40.27590738
17.86352006,40.28489462
17.85236056,40.28866874
17.8348216,40.28857528
17.80932477,40.29357517
17.80947117,40.29429608
17.80870582,40.29368171
17.79253898,40.29643556
17.76346503,40.30085064
17.74473941,40.30840989
17.74361157,40.31294724
17.74310896,40.32033733
17.74208162,40.32419583
17.7427572,40.3279661
17.74246392,40.33023625
17.7364218,40.3373405
17.73299695,40.34040912
17.73061652,40.34328562
17.73081492,40.34306962
17.73041611,40.34303357
17.73056329,40.34333909
17.73030578,40.34308102
17.73065815,40.34325234
17.7266212,40.34884083
17.72615774,40.35088951
17.7239177,40.35083506
17.72241248,40.35126999
17.71781115,40.35383877
17.71427471,40.35749951
17.70661284,40.36013
17.70083109,40.36351316
17.69482241,40.36563672
17.68923657,40.36889904
17.68387414,40.37337204
17.67177059,40.38122857
17.65957519,40.38700026
17.65005567,40.39335989
17.63842796,40.39680451
17.63782447,40.39721313
17.63765415,40.39806415
17.63675286,40.39839716
17.63688444,40.39797304
17.63718613,40.39823883
17.63679358,40.39723146
17.63731244,40.39752801
17.6370115,40.39770873
17.63739701,40.39756408
17.63706543,40.39794437
17.63704229,40.39852043
17.63671758,40.39818524
17.63660834,40.39791911
17.63705408,40.39828834
17.63656073,40.39895137
17.63570244,40.39891555
17.63311208,40.39943107
17.63283145,40.39988478
17.63244471,40.39947639
17.63204238,40.39993641
17.62965004,40.40024459
17.64223536,40.48414503
17.6428507,40.48505506
17.64242942,40.4853838
17.64315821,40.49020314
17.63749911,40.49112571
17.63467893,40.49250495
17.6310753,40.4982548
17.63019922,40.50496082
17.6305302,40.50509935
17.62779621,40.50736012
17.62023725,40.51230085
17.60927872,40.51752007
17.60673182,40.51823102
17.60318996,40.52060495
17.59131658,40.52450222
17.59137693,40.52465483
17.59161171,40.52625594
17.58922697,40.52588884
17.58664524,40.52855267
17.58676973,40.53188758
17.58600645,40.53270154
17.58620661,40.53307722
17.58490549,40.5330012
17.58491898,40.5330112
17.58513836,40.53337363
17.58464188,40.5326106
17.58589204,40.53251993
17.59007094,40.53702805
17.59206341,40.54048037
17.5934797,40.54554382
17.59354617,40.55030155
17.5989654,40.56781001
17.59922857,40.57250821
17.60205623,40.57603877
17.60297991,40.58954713
17.60574108,40.59760239
17.6055124,40.59897943
17.60613168,40.60118842
17.60579439,40.60763224
17.60674948,40.61036987
17.6086966,40.61305753
17.60996889,40.61623693
17.60978853,40.61763394
17.60717657,40.62278932
17.60685118,40.62503058
17.60746144,40.62845945
17.60908451,40.63258248
17.60926609,40.64349371
17.60898496,40.64465731
17.60723096,40.64712793
17.60424924,40.65454611
17.6014626,40.65769852
17.5967145,40.67202143
17.59318052,40.67593849
17.5907653,40.67974133
17.58969669,40.68049998
17.58946284,40.68113007
17.59011484,40.68397346
17.58849557,40.68637966
17.58903662,40.69148641
17.58732585,40.69569218
17.58600136,40.6971632
17.58429067,40.70100373
17.5826132,40.70268059
17.57870232,40.70857684
17.57782362,40.71212163
17.57851152,40.71474687
17.57839948,40.71832147
17.57690893,40.72100169
17.57779763,40.72336696
17.57732173,40.72386059
17.57648109,40.72371743
17.57760787,40.72459007
17.57776857,40.72638612
17.57725147,40.7266193
17.57806052,40.72627925
17.57930481,40.72741318
17.57868905,40.72894008
17.57644826,40.72908543
17.57580215,40.72720179
17.577151,40.7266801
17.57685897,40.72720134
17.57778668,40.72637774
17.5771306,40.72668496
17.57746079,40.7274654
17.57765196,40.72754793
17.57815372,40.72714904
17.57771568,40.72757216
17.5776954,40.72642973
17.5784733,40.72613835
17.57890248,40.72676397
17.57850381,40.72613821
17.57977492,40.72587099
17.57911703,40.72599253
17.5799885,40.72747479
17.57968767,40.72802028
17.58004113,40.72930707
17.58040851,40.72942204
17.58048035,40.72871662
17.58098536,40.72865904
17.58131999,40.72916799
17.58112603,40.72749105
17.58356857,40.72760585
17.58341186,40.72795001
17.5832241,40.72648427
17.5835629,40.72821622
17.58254944,40.72920992
17.58324604,40.72911694
17.58189976,40.72923136
17.58375116,40.72964939
17.58344907,40.72982882
17.58457904,40.72859265
17.58496978,40.72610088
17.58560521,40.72530703
17.59019449,40.7239517
17.59431945,40.72463583
17.66215221,40.70195773
17.70346935,40.66126999
17.70629062,40.65844752
17.70690032,40.65831813
17.72946803,40.65691358
17.77784695,40.660394
17.77919778,40.66460816
17.79105448,40.66478276
17.79332226,40.66524089
17.79545043,40.66479816
17.79939054,40.66475658
17.81291513,40.66619897
17.81629331,40.66501542
17.82321649,40.66051788
17.82620053,40.66001907
17.82621053,40.66001907
17.82637052,40.65999233
17.83349505,40.65933251
17.84013446,40.65967583
17.84267667,40.66407807
17.84216085,40.67029998
17.84331716,40.67517671
17.84608126,40.68240026
17.84757927,40.68870435
17.85298191,40.68839632
17.85626527,40.68772409
17.86273115,40.68497424
17.86923434,40.68642835
17.87360095,40.68459915
17.88185279,40.68393379
17.89238926,40.68096377
17.89574328,40.68075873
17.90135645,40.68171286
17.90518591,40.68172183
17.91472829,40.68068516
17.91421068,40.67784386
17.91449511,40.67574327
17.91744947,40.66919212
17.92009397,40.66477857
17.92163252,40.66407985
17.92719562,40.65891741
17.92713711,40.65841603
17.92691901,40.65772805
17.92748563,40.65801217
17.92697842,40.65780991
17.92712487,40.65870437
17.92712778,40.65832372
17.92701873,40.65849798
17.9283866,40.65781151
17.93309933,40.65139577
17.93229165,40.64385348
17.92645575,40.64037916
17.92688697,40.63906915
17.92784385,40.63827834
17.92887197,40.63769251
17.93775444,40.63804815
17.93877737,40.63658056
17.93932431,40.63649021
17.93990901,40.63674119
17.94501753,40.63792351
17.94493991,40.6383019
17.94550831,40.63812996
17.94561409,40.63816525
17.94507765,40.63800358
17.94543095,40.63783871
17.94546881,40.63778951
17.94600033,40.63724257
17.94441246,40.63552595
17.94259284,40.63572284
17.94248125,40.6351876
17.94168094,40.63517285
17.94223895,40.63581096
17.94329817,40.63579795
17.94177616,40.63500311
17.9425571,40.63361622
17.94255319,40.63363516
17.94255509,40.63361421
17.94372582,40.63474202
17.94371582,40.63473202
17.94397853,40.63508833
17.94616166,40.63721418
17.9444546,40.63555548
17.9459632,40.63272039
17.94597586,40.63015843
17.9466007,40.62941574
17.95029287,40.61969784
17.94835587,40.62470969
17.94921954,40.62507618
17.95025507,40.62439579
17.95168955,40.62436637
17.95112712,40.6255224
17.95256345,40.62574033
17.95231607,40.62576145
17.95491977,40.62549927
17.95654751,40.6249044
17.95703997,40.62395811
17.95737902,40.62138099
17.95628543,40.62061281
17.95639336,40.6201662
17.95758957,40.62022674
17.95951093,40.61929658
17.96911047,40.61678991
17.97184576,40.61633324
18.00356697,40.60578774
18.01015123,40.59946407
18.01272992,40.59796463
18.01566088,40.5951655
18.01746089,40.59446563
18.02166075,40.59377343
18.02861262,40.58614358
18.0330531,40.58413608
18.03326458,40.58265467
18.03217432,40.58144267
18.01375106,40.57463782
18.01371686,40.57369268
18.01564286,40.57043352
18.01599526,40.56803012
18.01558756,40.56677887
18.01477391,40.56588887
18.00771478,40.5615649
18.02498365,40.55780727
18.03110219,40.55465109
18.03576565,40.55051269
18.04275664,40.54756335
18.04504719,40.54522084
18.05588784,40.53695203
18.06244112,40.54033972
18.06337109,40.54013347
18.06276701,40.53991945
18.06511363,40.5411899
18.06729106,40.5372727
18.06569967,40.53622303
18.07054066,40.53232302
18.06842323,40.52952382
18.07973737,40.51930852
18.07943031,40.51923596
18.07987165,40.51919254
18.09092928,40.50860175
18.11224683,40.50202922
18.11441833,40.50065931
18.11534006,40.50099624
18.1152121,40.50004431
18.11662026,40.49888785
18.1178995,40.49906063
18.12058037,40.49694744
18.11986129,40.4966151
18.12067911,40.49687469
18.11902953,40.49255996
18.11972883,40.49122146
18.12177965,40.48987496
18.1240561,40.48756969
18.13140541,40.48411944
18.14251679,40.48053056
18.152442,40.47892764
18.15816304,40.48032029
18.17145037,40.47652888
18.18145679,40.46354053
18.18276496,40.45921471
18.18430178,40.45828628
18.1898572,40.45687776
18.1895771,40.45585729
18.19100403,40.45368218
18.18820881,40.44745088
18.18309453,40.43948877
18.18073712,40.43375454
18.17850382,40.43246658
18.17743982,40.4311725
18.17377358,40.41811028
18.17353229,40.41319295
18.17086615,40.40868377
18.16944416,40.40494969
18.17113029,40.39732478
18.16980385,40.38899876
18.16874243,40.3873036
18.16876011,40.38056793
18.16947224,40.37446839
18.16868973,40.36978419
18.16818453,40.3699758
18.16868428,40.36955777
18.16953041,40.36505359
18.16962909,40.36467894
18.1696646,40.36415555
18.17187164,40.36342314
18.17188983,40.362349
18.17189983,40.362359
18.1719067,40.36225104
18.17296959,40.36127545
18.17573774,40.36012847
18.17446341,40.35623624
18.17382574,40.35581734
18.17392373,40.35419014
18.17447333,40.3542727
18.17463183,40.3536036
18.17301049,40.35337963
18.1728671,40.35298725
18.17224659,40.35292123
18.17223745,40.35281106
